AITFC,4b7fdc,47.087076,8.274959,3025,1408,1,309.0,91.0,TESTR1,ACType,TESTR1,FROM,TO,1547044279
AITFC,4b7fdc,47.094804,8.261719,3575,1056,1,310.6,106.0,TESTR1,ACType,TESTR1,FROM,TO,1547044309
AITFC,4b7fdc,47.103012,8.247505,4075,864,1,309.0,104.0,TESTR1,ACType,TESTR1,FROM,TO,1547044339
AITFC,4b7fdc,47.111097,8.231999,4675,1184,1,306.9,104.0,TESTR1,ACType,TESTR1,FROM,TO,1547044369
AITFC,4b7fdc,47.118484,8.218803,5175,1024,1,310.3,108.0,TESTR1,ACType,TESTR1,FROM,TO,1547044400
AITFC,4b7fdc,47.127763,8.203688,5450,384,1,311.7,119.0,TESTR1,ACType,TESTR1,FROM,TO,1547044430
AITFC,4b7fdc,47.137024,8.188454,5675,448,1,312.7,121.0,TESTR1,ACType,TESTR1,FROM,TO,1547044460
AITFC,4b7fdc,47.146637,8.173141,5925,512,1,313.1,120.0,TESTR1,ACType,TESTR1,FROM,TO,1547044490
AITFC,4b7fdc,47.155746,8.156181,5900,-608,1,289.2,121.0,TESTR1,ACType,TESTR1,FROM,TO,1547044520
AITFC,4b7fdc,47.152817,8.133522,6000,288,1,255.2,113.0,TESTR1,ACType,TESTR1,FROM,TO,1547044550
AITFC,4b7fdc,47.148665,8.110164,5900,-32,1,256.3,113.0,TESTR1,ACType,TESTR1,FROM,TO,1547044580
AITFC,4b7fdc,47.154344,8.091924,5975,448,1,313.2,107.0,TESTR1,ACType,TESTR1,FROM,TO,1547044610
AITFC,4b7fdc,47.166029,8.087628,5975,128,1,27.4,114.0,TESTR1,ACType,TESTR1,FROM,TO,1547044640
AITFC,4b7fdc,47.171860,8.106537,5950,224,1,88.9,104.0,TESTR1,ACType,TESTR1,FROM,TO,1547044670
AITFC,4b7fdc,47.162258,8.124530,5975,128,1,158.9,111.0,TESTR1,ACType,TESTR1,FROM,TO,1547044700
AITFC,4b7fdc,47.146291,8.118756,5925,-736,1,223.6,115.0,TESTR1,ACType,TESTR1,FROM,TO,1547044730
AITFC,4b7fdc,47.145081,8.098473,5975,32,1,299.9,103.0,TESTR1,ACType,TESTR1,FROM,TO,1547044760
AITFC,4b7fdc,47.155563,8.090263,5975,256,1,347.0,107.0,TESTR1,ACType,TESTR1,FROM,TO,1547044790
AITFC,4b7fdc,47.166367,8.096237,5925,-64,1,56.4,105.0,TESTR1,ACType,TESTR1,FROM,TO,1547044820
